Drug1,Drug2,Cell_Line,Senstivity,Synergy,Fold
ERLOTINIB,SN-38,MSTO,39.9249,11.06322839,2
ERLOTINIB,SN-38,MDAMB436,24.5025,23.57565008,2
ERLOTINIB,SN-38,LOVO,30.33945,17.72507981,2
ERLOTINIB,SN-38,LNCAP,11.33285,-23.06287044,2
ERLOTINIB,SN-38,KPL1,12.5785,20.16679018,2
ERLOTINIB,SN-38,HT29,23.0849,33.40283823,2
ERLOTINIB,SN-38,HT144,11.9072,11.95533838,2
ERLOTINIB,SN-38,HCT116,16.40125,35.52871201,2
ERLOTINIB,SN-38,ES2,21.6578,19.73224317,2
ERLOTINIB,SN-38,EFM192B,15.7363,28.88500204,2
ERLOTINIB,SN-38,DLD1,21.338,24.11482236,2
ERLOTINIB,SN-38,COLO320DM,19.80955,8.623644419,2
ERLOTINIB,SN-38,CAOV3,23.661,20.80699628,2
ERLOTINIB,SN-38,A427,22.6406,3.607531872,2
ERLOTINIB,SN-38,A375,14.05465,33.42878416,2
ERLOTINIB,SN-38,A2780,36.33375,36.95459201,2
ERLOTINIB,SN-38,A2058,21.23465,14.2345544,2
ERLOTINIB,PD325901,ZR751,17.00065,32.23841884,2
ERLOTINIB,PD325901,VCAP,0.2779,-1.164693008,2
ERLOTINIB,PD325901,UWB1289,22.6075,25.17464734,2
ERLOTINIB,PD325901,UACC62,32.3109,0.46886725,2
ERLOTINIB,PD325901,T47D,2.19185,-32.78744411,2
ERLOTINIB,PD325901,SW837,26.7413,31.64566875,2
ERLOTINIB,PD325901,SW620,28.29675,-10.3945433,2
ERLOTINIB,PD325901,SKOV3,14.4825,11.59275062,2
ERLOTINIB,PD325901,SKMES1,34.48185,26.85479765,2
ERLOTINIB,PD325901,SKMEL30,29.5299,9.344503391,2
ERLOTINIB,PD325901,RPMI7951,16.91165,3.993171598,2
ERLOTINIB,PD325901,RKO,2.94655,7.059692087,2
ERLOTINIB,PD325901,PA1,8.04105,1.812692155,2
ERLOTINIB,PD325901,OVCAR3,15.0139,23.44550288,2
ERLOTINIB,PD325901,NCIH520,0.697,-4.567846787,2
ERLOTINIB,PD325901,NCIH460,6.46605,17.65291422,2
ERLOTINIB,PD325901,NCIH23,17.3598,6.803954485,2
ERLOTINIB,PD325901,NCIH2122,33.98605,63.43808914,2
ERLOTINIB,PD325901,NCIH1650,22.1963,11.75798255,2
ERLOTINIB,PD325901,MDAMB436,10.3224,8.778230919,2
ERLOTINIB,PD325901,LOVO,36.6129,37.16879127,2
ERLOTINIB,PD325901,LNCAP,3.3889,-5.865411183,2
ERLOTINIB,PD325901,KPL1,1.864,-3.623375924,2
ERLOTINIB,PD325901,HT29,28.3521,11.09244446,2
ERLOTINIB,PD325901,HT144,25.2701,14.38849744,2
ERLOTINIB,PD325901,HCT116,12.7383,6.993992361,2
ERLOTINIB,PD325901,ES2,15.7681,13.99076212,2
ERLOTINIB,PD325901,EFM192B,6.41305,9.489376934,2
ERLOTINIB,PD325901,DLD1,22.63635,39.517205,2
ERLOTINIB,PD325901,COLO320DM,12.4988,-1.970554943,2
ERLOTINIB,PD325901,CAOV3,17.6231,46.93900496,2
ERLOTINIB,PD325901,A427,10.07315,0.256406332,2
ERLOTINIB,PD325901,A375,26.9154,26.85035826,2
ERLOTINIB,PD325901,A2780,22.1836,26.39128639,2
ERLOTINIB,PD325901,A2058,12.34365,6.42220528,2
ERLOTINIB,OXALIPLATIN,ZR751,15.69045,11.79890537,1
ERLOTINIB,OXALIPLATIN,VCAP,3.187,-8.145473694,1
ERLOTINIB,OXALIPLATIN,UWB1289,27.0865,11.19751924,1
ERLOTINIB,OXALIPLATIN,UACC62,11.46805,-17.15687451,1
ERLOTINIB,OXALIPLATIN,T47D,11.53175,-9.287320112,1
ERLOTINIB,OXALIPLATIN,SW837,20.35205,-5.11531975,1
ERLOTINIB,OXALIPLATIN,SW620,14.5363,-33.75034384,1
ERLOTINIB,OXALIPLATIN,SKOV3,16.56765,4.282812339,1
ERLOTINIB,OXALIPLATIN,SKMES1,27.13065,3.174304281,1
ERLOTINIB,OXALIPLATIN,SKMEL30,7.6805,-10.22493429,1
ERLOTINIB,OXALIPLATIN,RPMI7951,7.5428,-44.63831953,1
ERLOTINIB,OXALIPLATIN,RKO,4.31735,-6.025808177,1
ERLOTINIB,OXALIPLATIN,PA1,23.9268,-57.24112604,1
ERLOTINIB,OXALIPLATIN,OVCAR3,12.69,3.050722697,1
ERLOTINIB,OXALIPLATIN,OV90,1.1625,-31.19833126,1
ERLOTINIB,OXALIPLATIN,NCIH520,5.7965,-14.84679947,1
ERLOTINIB,OXALIPLATIN,NCIH460,10.06995,-45.68658386,1
ERLOTINIB,OXALIPLATIN,NCIH23,15.77275,-27.97151102,1
ERLOTINIB,OXALIPLATIN,NCIH2122,18.2578,-11.66336863,1
ERLOTINIB,OXALIPLATIN,NCIH1650,20.2548,-9.134327482,1
ERLOTINIB,OXALIPLATIN,MSTO,40.0886,-3.014703568,1
ERLOTINIB,OXALIPLATIN,MDAMB436,14.32365,-23.05639303,1
ERLOTINIB,OXALIPLATIN,LOVO,32.48495,-3.211574446,1
ERLOTINIB,OXALIPLATIN,LNCAP,17.9067,-10.98615564,1
ERLOTINIB,OXALIPLATIN,KPL1,5.0111,-1.943763983,1
ERLOTINIB,OXALIPLATIN,HT29,9.17485,-20.05594529,1
ERLOTINIB,OXALIPLATIN,HT144,5.23755,-24.48137144,1
ERLOTINIB,OXALIPLATIN,HCT116,2.6929,-19.58979645,1
ERLOTINIB,OXALIPLATIN,ES2,4.67945,-24.54218878,1
ERLOTINIB,OXALIPLATIN,DLD1,14.67805,-10.52325405,1
ERLOTINIB,OXALIPLATIN,COLO320DM,14.83185,-15.41204948,1
ERLOTINIB,OXALIPLATIN,CAOV3,16.2554,-19.3377721,1
ERLOTINIB,OXALIPLATIN,A427,7.2653,-20.69166135,1
ERLOTINIB,OXALIPLATIN,A375,4.56175,-4.012613437,1
ERLOTINIB,OXALIPLATIN,A2058,4.39805,-14.44814605,1
ERLOTINIB,MK-8776,ZR751,12.3806,15.13151289,2
ERLOTINIB,MK-8776,VCAP,6.3747,24.72858795,2
ERLOTINIB,MK-8776,UWB1289,34.6962,-16.57226109,2
ERLOTINIB,MK-8776,T47D,1.25285,-10.08431033,2
ERLOTINIB,MK-8776,SW837,20.89975,18.80623158,2
ERLOTINIB,MK-8776,SW620,3.00735,1.994337657,2
ERLOTINIB,MK-8776,SKOV3,30.36955,22.04840298,2
ERLOTINIB,MK-8776,SKMES1,41.39405,1.975641979,2
ERLOTINIB,MK-8776,SKMEL30,28.73635,24.93792278,2
ERLOTINIB,MK-8776,RKO,18.60795,6.184656193,2
ERLOTINIB,MK-8776,PA1,13.09795,15.11669858,2
ERLOTINIB,MK-8776,OVCAR3,21.57395,20.53443477,2
ERLOTINIB,MK-8776,OV90,17.36975,5.042285772,2
ERLOTINIB,MK-8776,NCIH520,9.24065,1.46382745,2
ERLOTINIB,MK-8776,NCIH460,5.02945,1.701730863,2
ERLOTINIB,MK-8776,NCIH23,26.052,10.59252115,2
ERLOTINIB,MK-8776,NCIH2122,39.6498,-2.554158487,2
ERLOTINIB,MK-8776,NCIH1650,21.4731,-3.636385703,2
ERLOTINIB,MK-8776,MSTO,42.56125,-7.71071645,2
ERLOTINIB,MK-8776,MDAMB436,23.58725,2.588060242,2
ERLOTINIB,MK-8776,LOVO,36.7617,21.94775464,2
ERLOTINIB,MK-8776,LNCAP,18.39205,25.76972227,2
ERLOTINIB,MK-8776,KPL1,11.86885,-3.593734348,2
ERLOTINIB,MK-8776,HT29,17.1396,4.82512827,2
ERLOTINIB,MK-8776,HT144,10.59435,7.334050198,2
ERLOTINIB,MK-8776,HCT116,8.6793,24.7554418,2
ERLOTINIB,MK-8776,ES2,35.32645,16.86659722,2
ERLOTINIB,MK-8776,EFM192B,22.2222,12.21640554,2
ERLOTINIB,MK-8776,DLD1,16.6226,12.76066203,2
ERLOTINIB,MK-8776,COLO320DM,29.2458,17.28818585,2
ERLOTINIB,MK-8776,CAOV3,31.23035,40.45472172,2
ERLOTINIB,MK-8776,A427,15.90875,14.76047621,2
ERLOTINIB,MK-8776,A375,17.03915,37.74995952,2
ERLOTINIB,MK-8776,A2780,25.6949,29.21281262,2
ERLOTINIB,MK-8776,A2058,14.6066,24.12947014,2
ERLOTINIB,MK-8669,ZR751,25.44715,71.43896439,4
ERLOTINIB,MK-8669,VCAP,4.159,17.97298939,4
ERLOTINIB,MK-8669,UWB1289,27.4993,40.66982585,4
ERLOTINIB,MK-8669,UACC62,21.1077,60.95019851,4
ERLOTINIB,MK-8669,T47D,16.90605,54.65479081,4
ERLOTINIB,MK-8669,SW837,17.91615,34.68853378,4
ERLOTINIB,MK-8669,SW620,7.15945,21.62925184,4
ERLOTINIB,MK-8669,SKOV3,26.1595,60.90617431,4
ERLOTINIB,MK-8669,SKMES1,32.62945,32.10376803,4
ERLOTINIB,MK-8669,SKMEL30,15.53525,62.09326122,4
ERLOTINIB,MK-8669,RPMI7951,26.22945,42.44759178,4
ERLOTINIB,MK-8669,RKO,14.45615,38.54313446,4
ERLOTINIB,MK-8669,PA1,22.15245,52.51412182,4
ERLOTINIB,MK-8669,OVCAR3,17.3494,37.04348424,4
ERLOTINIB,MK-8669,OV90,21.0531,42.80120535,4
ERLOTINIB,MK-8669,NCIH520,19.8616,20.02741966,4
ERLOTINIB,MK-8669,NCIH460,9.29295,42.49559207,4
ERLOTINIB,MK-8669,NCIH23,20.9734,40.58409884,4
ERLOTINIB,MK-8669,NCIH2122,26.51575,45.29161162,4
ERLOTINIB,MK-8669,NCIH1650,22.73655,18.00313731,4
ERLOTINIB,MK-8669,MDAMB436,17.3498,26.64170048,4
ERLOTINIB,MK-8669,LOVO,32.57755,47.34442041,4
ERLOTINIB,MK-8669,LNCAP,20.29285,28.7507326,4
ERLOTINIB,MK-8669,KPL1,16.3713,46.75582861,4
ERLOTINIB,MK-8669,HT29,14.2694,31.57708029,4
ERLOTINIB,MK-8669,HT144,11.30735,36.79371745,4
ERLOTINIB,MK-8669,HCT116,3.0211,18.10165268,4
ERLOTINIB,MK-8669,ES2,15.9675,44.9903576,4
ERLOTINIB,MK-8669,EFM192B,20.98695,65.95898663,4
ERLOTINIB,MK-8669,DLD1,25.47785,44.79209385,4
ERLOTINIB,MK-8669,COLO320DM,16.64375,14.54776802,4
ERLOTINIB,MK-8669,CAOV3,21.16105,62.65781411,4
ERLOTINIB,MK-8669,A427,14.5332,32.50271138,4
ERLOTINIB,MK-8669,A375,13.01315,56.66491207,4
ERLOTINIB,MK-8669,A2780,32.44755,36.23987344,4
ERLOTINIB,MK-8669,A2058,23.78385,52.26171598,4
ERLOTINIB,DINACICLIB,ZR751,20.59315,13.8918059,0
ERLOTINIB,DINACICLIB,UWB1289,29.5646,8.545025303,0
ERLOTINIB,DINACICLIB,UACC62,26.18675,13.68510083,0
ERLOTINIB,DINACICLIB,T47D,18.44625,-1.093565722,0
ERLOTINIB,DINACICLIB,SW837,26.04685,18.12131524,0
ERLOTINIB,DINACICLIB,SKOV3,22.4804,-2.90630388,0
ERLOTINIB,DINACICLIB,SKMES1,36.13965,10.47137421,0
ERLOTINIB,DINACICLIB,RKO,16.8637,1.982040704,0
ERLOTINIB,DINACICLIB,NCIH460,14.85705,13.59767958,0
ERLOTINIB,DINACICLIB,NCIH2122,40.6308,20.25445639,0
ERLOTINIB,DINACICLIB,NCIH1650,29.28275,7.949350402,0
ERLOTINIB,DINACICLIB,LOVO,37.8417,6.488872239,0
ERLOTINIB,DINACICLIB,EFM192B,26.07495,1.353411062,0
ERLOTINIB,DINACICLIB,DLD1,33.7746,25.7207845,0
ERLOTINIB,DINACICLIB,COLO320DM,36.4181,43.51603934,0
ERLOTINIB,DASATINIB,ZR751,3.58585,-53.72833547,3
ERLOTINIB,DASATINIB,VCAP,0.722,19.84983708,3
ERLOTINIB,DASATINIB,UWB1289,41.7585,43.18599864,3
ERLOTINIB,DASATINIB,UACC62,14.57765,30.71440017,3
ERLOTINIB,DASATINIB,T47D,11.98105,18.30709922,3
ERLOTINIB,DASATINIB,SW837,28.4103,55.38902039,3
ERLOTINIB,DASATINIB,SW620,3.3077,31.19986694,3
ERLOTINIB,DASATINIB,SKOV3,36.3266,34.88545929,3
ERLOTINIB,DASATINIB,SKMES1,37.27415,55.34476194,3
ERLOTINIB,DASATINIB,SKMEL30,0.4583,-20.14259668,3
ERLOTINIB,DASATINIB,RPMI7951,31.61865,20.22782323,3
ERLOTINIB,DASATINIB,RKO,2.81055,11.2554584,3
ERLOTINIB,DASATINIB,PA1,39.74535,26.42060573,3
ERLOTINIB,DASATINIB,OVCAR3,34.6824,100.767868,3
ERLOTINIB,DASATINIB,OV90,11.44215,15.20127919,3
ERLOTINIB,DASATINIB,NCIH520,32.85025,48.936706,3
ERLOTINIB,DASATINIB,NCIH460,1.86715,10.24858768,3
ERLOTINIB,DASATINIB,NCIH23,18.0007,21.80651781,3
ERLOTINIB,DASATINIB,NCIH2122,8.82145,-6.547239182,3
ERLOTINIB,DASATINIB,NCIH1650,33.78055,61.58695742,3
ERLOTINIB,DASATINIB,MSTO,31.0873,-112.7046695,3
ERLOTINIB,DASATINIB,MDAMB436,13.4669,20.86509131,3
ERLOTINIB,DASATINIB,LOVO,34.77995,39.95268983,3
ERLOTINIB,DASATINIB,LNCAP,13.02515,30.85505426,3
ERLOTINIB,DASATINIB,KPL1,3.38525,-4.168161385,3
ERLOTINIB,DASATINIB,HT29,26.1075,26.65382131,3
ERLOTINIB,DASATINIB,HT144,1.67275,-44.27131648,3
ERLOTINIB,DASATINIB,HCT116,1.2816,-2.842623837,3
ERLOTINIB,DASATINIB,ES2,8.07725,12.7782884,3
ERLOTINIB,DASATINIB,EFM192B,13.12055,52.37427854,3
ERLOTINIB,DASATINIB,DLD1,33.4695,68.43284741,3
ERLOTINIB,DASATINIB,COLO320DM,14.0005,6.66585121,3
ERLOTINIB,DASATINIB,CAOV3,30.2182,35.76292632,3
ERLOTINIB,DASATINIB,A427,30.83145,67.02852359,3
ERLOTINIB,DASATINIB,A375,8.1464,4.771959354,3
ERLOTINIB,DASATINIB,A2780,29.6957,55.7433202,3
ERLOTINIB,DASATINIB,A2058,12.28915,50.85612673,3
ERLOTINIB,BORTEZOMIB,ZR751,19.82,13.7066596,0
ERLOTINIB,BORTEZOMIB,UWB1289,26.7013,-20.09891095,0
ERLOTINIB,BORTEZOMIB,SKOV3,30.7112,-6.234852767,0
ERLOTINIB,BORTEZOMIB,SKMES1,33.83205,-11.42040437,0
ERLOTINIB,BORTEZOMIB,NCIH460,18.0116,5.157072525,0
ERLOTINIB,BORTEZOMIB,NCIH2122,34.66845,-3.425737389,0
ERLOTINIB,BORTEZOMIB,NCIH1650,32.0257,-14.2940195,0
ERLOTINIB,BORTEZOMIB,MSTO,41.71165,29.00394489,0
ERLOTINIB,BORTEZOMIB,ES2,19.09965,-22.64897131,0
ERLOTINIB,BORTEZOMIB,EFM192B,26.1341,-1.662792904,0
ERLOTINIB,BORTEZOMIB,COLO320DM,32.8654,-19.42850827,0
ERLOTINIB,BEZ-235,ZR751,29.67275,52.1263634,0
ERLOTINIB,BEZ-235,VCAP,17.89465,29.05193526,0
ERLOTINIB,BEZ-235,UWB1289,31.59745,40.58463507,0
ERLOTINIB,BEZ-235,T47D,22.04575,141.790374,0
ERLOTINIB,BEZ-235,SW837,28.6461,48.23512601,0
ERLOTINIB,BEZ-235,SKOV3,33.6712,33.22300939,0
ERLOTINIB,BEZ-235,SKMES1,37.1546,40.10436985,0
ERLOTINIB,BEZ-235,RPMI7951,32.12375,33.10748025,0
ERLOTINIB,BEZ-235,RKO,19.5499,12.93696265,0
ERLOTINIB,BEZ-235,PA1,26.43125,28.77665393,0
ERLOTINIB,BEZ-235,OVCAR3,26.366,41.44320365,0
ERLOTINIB,BEZ-235,OV90,22.1156,23.65798387,0
ERLOTINIB,BEZ-235,NCIH520,32.73045,36.29686721,0
ERLOTINIB,BEZ-235,NCIH460,19.94685,34.65177323,0
ERLOTINIB,BEZ-235,NCIH23,30.8763,30.39517847,0
ERLOTINIB,BEZ-235,NCIH2122,40.2508,53.94195019,0
ERLOTINIB,BEZ-235,NCIH1650,25.9337,26.76837282,0
ERLOTINIB,BEZ-235,MSTO,42.09705,40.76447271,0
ERLOTINIB,BEZ-235,MDAMB436,25.12645,34.3614618,0
ERLOTINIB,BEZ-235,LOVO,39.23535,38.90157501,0
ERLOTINIB,BEZ-235,LNCAP,34.25115,85.15352215,0
ERLOTINIB,BEZ-235,KPL1,29.48995,31.23105824,0
ERLOTINIB,BEZ-235,HT29,27.76255,37.24732576,0
ERLOTINIB,BEZ-235,HT144,23.20655,8.323194851,0
ERLOTINIB,BEZ-235,HCT116,16.2265,40.74023865,0
ERLOTINIB,BEZ-235,ES2,26.73015,13.49243273,0
ERLOTINIB,BEZ-235,EFM192B,28.21745,36.28988368,0
ERLOTINIB,BEZ-235,DLD1,33.11815,41.94861745,0
ERLOTINIB,BEZ-235,COLO320DM,31.73785,23.85059687,0
ERLOTINIB,BEZ-235,CAOV3,24.52965,53.23611483,0
ERLOTINIB,BEZ-235,A427,21.39715,24.82046387,0
ERLOTINIB,BEZ-235,A2780,38.70895,32.9904113,0
ERLOTINIB,BEZ-235,A2058,28.6339,30.44723473,0
ERLOTINIB,ABT-888,ZR751,9.3994,-1.402435654,4
ERLOTINIB,ABT-888,VCAP,0.0933,-17.27573982,4
ERLOTINIB,ABT-888,UWB1289,22.013,7.84378585,4
ERLOTINIB,ABT-888,UACC62,3.49035,-8.248065955,4
ERLOTINIB,ABT-888,T47D,1.4701,-14.15331149,4
ERLOTINIB,ABT-888,SW837,11.7753,1.088154556,4
ERLOTINIB,ABT-888,SW620,1.16635,-11.64468066,4
ERLOTINIB,ABT-888,SKOV3,11.9955,0.805779261,4
ERLOTINIB,ABT-888,SKMES1,26.7159,1.867379123,4
ERLOTINIB,ABT-888,SKMEL30,1.23405,-1.277147404,4
ERLOTINIB,ABT-888,RPMI7951,2.149,-8.09310882,4
ERLOTINIB,ABT-888,RKO,0.3298,-5.955965421,4
ERLOTINIB,ABT-888,PA1,5.95655,4.959262984,4
ERLOTINIB,ABT-888,OVCAR3,12.7487,-5.767442668,4
ERLOTINIB,ABT-888,OV90,0.38275,-13.32020911,4
ERLOTINIB,ABT-888,NCIH520,0.85795,-3.76865619,4
ERLOTINIB,ABT-888,NCIH460,1.47205,-6.515653333,4
ERLOTINIB,ABT-888,NCIH23,3.59585,-4.735547822,4
ERLOTINIB,ABT-888,NCIH2122,16.67115,1.002551218,4
ERLOTINIB,ABT-888,NCIH1650,19.1332,-7.117012472,4
ERLOTINIB,ABT-888,MSTO,44.03565,52.03256407,4
ERLOTINIB,ABT-888,MDAMB436,10.4972,3.603506997,4
ERLOTINIB,ABT-888,LOVO,25.8765,0.859202484,4
ERLOTINIB,ABT-888,LNCAP,3.51035,-23.8823541,4
ERLOTINIB,ABT-888,KPL1,2.84085,-2.182880996,4
ERLOTINIB,ABT-888,HT29,1.54185,-11.26311941,4
ERLOTINIB,ABT-888,HT144,2.47425,-5.994644575,4
ERLOTINIB,ABT-888,HCT116,0.69245,-3.424746588,4
ERLOTINIB,ABT-888,ES2,2.1571,-12.43349741,4
ERLOTINIB,ABT-888,EFM192B,5.85925,3.366033097,4
ERLOTINIB,ABT-888,DLD1,11.7393,3.269054825,4
ERLOTINIB,ABT-888,COLO320DM,12.24975,-1.240222965,4
ERLOTINIB,ABT-888,CAOV3,12.25565,5.101697029,4
ERLOTINIB,ABT-888,A427,9.27245,-1.926503305,4
ERLOTINIB,ABT-888,A375,1.3801,-1.887476573,4
ERLOTINIB,ABT-888,A2780,13.40585,7.672118374,4
ERLOTINIB,ABT-888,A2058,2.6359,9.667112966,4
DOXORUBICIN,GELDANAMYCIN,ZR751,33.18135,-5.531905167,0
DOXORUBICIN,GELDANAMYCIN,VCAP,25.5918,9.038323628,0
DOXORUBICIN,GELDANAMYCIN,UWB1289,27.8523,6.256153137,0
DOXORUBICIN,GELDANAMYCIN,UACC62,28.34525,-13.6567175,0
DOXORUBICIN,GELDANAMYCIN,T47D,15.9622,6.348842544,0
DOXORUBICIN,GELDANAMYCIN,SW837,29.21135,6.271989253,0
DOXORUBICIN,GELDANAMYCIN,SW620,40.3148,-3.807000769,0
DOXORUBICIN,GELDANAMYCIN,SKOV3,35.2253,-7.552835087,0
DOXORUBICIN,GELDANAMYCIN,SKMES1,39.6202,-10.20914689,0
DOXORUBICIN,GELDANAMYCIN,SKMEL30,30.6882,-4.096792214,0
DOXORUBICIN,GELDANAMYCIN,RPMI7951,43.5238,-3.053703894,0
DOXORUBICIN,GELDANAMYCIN,RKO,38.01505,-7.962994128,0
DOXORUBICIN,GELDANAMYCIN,PA1,43.2354,-14.69607112,0
DOXORUBICIN,GELDANAMYCIN,OV90,40.1191,-7.275009999,0
DOXORUBICIN,GELDANAMYCIN,NCIH520,21.413,-13.93060179,0
DOXORUBICIN,GELDANAMYCIN,NCIH460,37.805,2.856776967,0
DOXORUBICIN,GELDANAMYCIN,NCIH23,39.41265,-23.6318948,0
DOXORUBICIN,GELDANAMYCIN,NCIH2122,41.6356,-9.219154297,0
DOXORUBICIN,GELDANAMYCIN,NCIH1650,30.998,-13.40522824,0
DOXORUBICIN,GELDANAMYCIN,MSTO,30.64025,-39.58944098,0
DOXORUBICIN,GELDANAMYCIN,MDAMB436,28.2829,-7.530098422,0
DOXORUBICIN,GELDANAMYCIN,LOVO,31.25205,-8.242673892,0
DOXORUBICIN,GELDANAMYCIN,LNCAP,35.2659,17.10490646,0
DOXORUBICIN,GELDANAMYCIN,KPL1,23.0936,-13.10003761,0
DOXORUBICIN,GELDANAMYCIN,HT29,43.2965,-0.73809681,0
DOXORUBICIN,GELDANAMYCIN,HT144,29.3,-2.499539768,0
DOXORUBICIN,GELDANAMYCIN,HCT116,31.6724,-3.996297244,0
DOXORUBICIN,GELDANAMYCIN,ES2,20.61125,3.573388817,0
DOXORUBICIN,GELDANAMYCIN,EFM192B,31.0882,-11.36983635,0
DOXORUBICIN,GELDANAMYCIN,DLD1,29.3139,-7.33289702,0
DOXORUBICIN,GELDANAMYCIN,COLO320DM,18.9753,9.192209989,0
DOXORUBICIN,GELDANAMYCIN,CAOV3,38.64585,-12.66027519,0
DOXORUBICIN,GELDANAMYCIN,A427,41.5867,6.768885512,0
DOXORUBICIN,GELDANAMYCIN,A375,31.3308,-6.025828119,0
DOXORUBICIN,GELDANAMYCIN,A2780,43.83115,2.697657434,0
DOXORUBICIN,GELDANAMYCIN,A2058,44.9146,8.7563453,0
DOXORUBICIN,ZOLINZA,ZR751,29.1055,9.802360564,0
DOXORUBICIN,ZOLINZA,VCAP,37.4265,18.61639583,0
DOXORUBICIN,ZOLINZA,UWB1289,32.54135,23.30745483,0
DOXORUBICIN,ZOLINZA,UACC62,25.7363,2.265366409,0
DOXORUBICIN,ZOLINZA,T47D,24.886,22.84665169,0
DOXORUBICIN,ZOLINZA,SW620,36.58345,-2.414926132,0
DOXORUBICIN,ZOLINZA,SKOV3,37.8812,22.25581931,0
DOXORUBICIN,ZOLINZA,SKMES1,38.63615,13.76353732,0
DOXORUBICIN,ZOLINZA,SKMEL30,31.01735,-0.176543302,0
DOXORUBICIN,ZOLINZA,RPMI7951,39.90515,-3.295385102,0
DOXORUBICIN,ZOLINZA,RKO,32.802,-2.881661544,0
DOXORUBICIN,ZOLINZA,PA1,42.45915,-4.913669634,0
DOXORUBICIN,ZOLINZA,OVCAR3,17.77645,-6.519952637,0
DOXORUBICIN,ZOLINZA,OV90,26.4066,-0.036322098,0
DOXORUBICIN,ZOLINZA,NCIH520,27.20675,-6.127481674,0
DOXORUBICIN,ZOLINZA,NCIH460,32.21295,13.40511074,0
DOXORUBICIN,ZOLINZA,NCIH23,43.1092,-2.429277099,0
DOXORUBICIN,ZOLINZA,NCIH2122,38.69845,4.359704234,0
DOXORUBICIN,ZOLINZA,MSTO,42.584,11.73760282,0
DOXORUBICIN,ZOLINZA,MDAMB436,29.20075,9.60669888,0
DOXORUBICIN,ZOLINZA,LOVO,38.136,9.89044371,0
DOXORUBICIN,ZOLINZA,LNCAP,43.38485,25.43427623,0
DOXORUBICIN,ZOLINZA,KPL1,21.3232,-7.140546993,0
DOXORUBICIN,ZOLINZA,HT29,38.947,24.56828323,0
DOXORUBICIN,ZOLINZA,HT144,22.26815,0.647246455,0
DOXORUBICIN,ZOLINZA,HCT116,34.50675,-5.2901855,0
DOXORUBICIN,ZOLINZA,ES2,33.5358,14.05256078,0
DOXORUBICIN,ZOLINZA,EFM192B,36.23765,8.78841898,0
DOXORUBICIN,ZOLINZA,COLO320DM,32.16135,6.854629824,0
DOXORUBICIN,ZOLINZA,CAOV3,31.2467,-6.281497285,0
DOXORUBICIN,ZOLINZA,A427,37.35605,-11.11280124,0
DOXORUBICIN,ZOLINZA,A375,34.58245,12.85459394,0
DOXORUBICIN,ZOLINZA,A2780,40.59635,1.044796642,0
DOXORUBICIN,ZOLINZA,A2058,43.5068,4.564239416,0
DOXORUBICIN,TEMOZOLOMIDE,ZR751,12.2559,-13.27729077,2
DOXORUBICIN,TEMOZOLOMIDE,UWB1289,22.05825,2.476233579,2
DOXORUBICIN,TEMOZOLOMIDE,UACC62,8.1912,-18.9433129,2
DOXORUBICIN,TEMOZOLOMIDE,SW620,32.59205,1.524462526,2
DOXORUBICIN,TEMOZOLOMIDE,SKOV3,19.6716,-8.797238208,2
DOXORUBICIN,TEMOZOLOMIDE,SKMES1,35.3616,4.171421458,2
DOXORUBICIN,TEMOZOLOMIDE,SKMEL30,27.8693,10.48805015,2
DOXORUBICIN,TEMOZOLOMIDE,RPMI7951,36.1612,-1.889011346,2
DOXORUBICIN,TEMOZOLOMIDE,RKO,32.18245,-0.410601452,2
DOXORUBICIN,TEMOZOLOMIDE,PA1,45.6835,-12.45608267,2
DOXORUBICIN,TEMOZOLOMIDE,OV90,21.0314,-3.615693015,2
DOXORUBICIN,TEMOZOLOMIDE,NCIH520,16.1836,-4.918525302,2
DOXORUBICIN,TEMOZOLOMIDE,NCIH460,26.62355,0.383911075,2
DOXORUBICIN,TEMOZOLOMIDE,NCIH23,39.9883,4.387484235,2
DOXORUBICIN,TEMOZOLOMIDE,NCIH2122,30.42715,-11.3086724,2
DOXORUBICIN,TEMOZOLOMIDE,NCIH1650,14.75985,3.704007044,2
DOXORUBICIN,TEMOZOLOMIDE,MSTO,37.3827,-0.439918414,2
DOXORUBICIN,TEMOZOLOMIDE,MDAMB436,21.7233,-12.98371133,2
DOXORUBICIN,TEMOZOLOMIDE,LOVO,31.5352,-0.185936484,2
DOXORUBICIN,TEMOZOLOMIDE,LNCAP,30.79135,-9.901758516,2
DOXORUBICIN,TEMOZOLOMIDE,KPL1,7.64905,-17.7321459,2
DOXORUBICIN,TEMOZOLOMIDE,HT29,25.5338,4.425713229,2
DOXORUBICIN,TEMOZOLOMIDE,HT144,14.30995,-1.193602735,2
DOXORUBICIN,TEMOZOLOMIDE,HCT116,26.1529,5.936497529,2
DOXORUBICIN,TEMOZOLOMIDE,ES2,28.84805,3.120680927,2
DOXORUBICIN,TEMOZOLOMIDE,EFM192B,30.4371,13.47416785,2
DOXORUBICIN,TEMOZOLOMIDE,DLD1,19.66705,-1.521509747,2
DOXORUBICIN,TEMOZOLOMIDE,COLO320DM,23.45285,11.72823909,2
DOXORUBICIN,TEMOZOLOMIDE,CAOV3,30.9849,-0.88117833,2
DOXORUBICIN,TEMOZOLOMIDE,A427,40.5774,2.498958055,2
DOXORUBICIN,TEMOZOLOMIDE,A375,27.68085,-5.917122875,2
